"DataID","DeviceName","DeviceType","CurrentReading","DateRead"
"7467","temp2","Temperature Sensor","23","2020-12-04 15:55:39"
"7468","humidity1","Humidity Sensor","35","2020-12-04 15:55:39"
"7469","temp1","Temperature Sensor","37","2020-12-04 15:55:39"
"7470","humidity2","Humidity Sensor","59","2020-12-04 15:55:40"
"7471","temp2","Temperature Sensor","20","2020-12-04 15:55:40"
"7472","humidity1","Humidity Sensor","8","2020-12-04 15:55:41"
"7473","temp1","Temperature Sensor","38","2020-12-04 15:55:41"
"7474","humidity2","Humidity Sensor","79","2020-12-04 15:55:41"
"7475","temp2","Temperature Sensor","22","2020-12-04 15:55:41"
"7476","humidity1","Humidity Sensor","60","2020-12-04 15:55:42"
"7477","temp1","Temperature Sensor","37","2020-12-04 15:55:42"
"7478","humidity2","Humidity Sensor","99","2020-12-04 15:55:42"
"7479","ldr","Light Intensity Sensor","850","2020-12-04 15:55:42"
"7480","temp2","Temperature Sensor","21","2020-12-04 15:55:42"
"7481","humidity1","Humidity Sensor","42","2020-12-04 15:55:43"
"7482","temp1","Temperature Sensor","34","2020-12-04 15:55:43"
"7483","pump","Pump Actuator","0","2020-12-04 15:55:43"
"7484","heater","Heater Actuator","0","2020-12-04 15:55:43"
"7485","humidity2","Humidity Sensor","51","2020-12-04 15:55:43"
"7486","temp2","Temperature Sensor","20","2020-12-04 15:55:43"
"7487","temp1","Temperature Sensor","38","2020-12-04 15:55:44"
"7488","humidity1","Humidity Sensor","36","2020-12-04 15:55:44"
"7489","humidity2","Humidity Sensor","41","2020-12-04 15:55:44"
"7490","temp2","Temperature Sensor","25","2020-12-04 15:55:44"
"7491","humidity1","Humidity Sensor","37","2020-12-04 15:55:45"
"7492","temp1","Temperature Sensor","33","2020-12-04 15:55:45"
"7493","ldr","Light Intensity Sensor","117","2020-12-04 15:55:45"
"7494","humidity2","Humidity Sensor","100","2020-12-04 15:55:45"
"7495","temp2","Temperature Sensor","25","2020-12-04 15:55:45"
"7496","humidity1","Humidity Sensor","42","2020-12-04 15:55:46"
"7497","temp1","Temperature Sensor","32","2020-12-04 15:55:46"
"7498","humidity2","Humidity Sensor","79","2020-12-04 15:55:46"
"7499","temp2","Temperature Sensor","26","2020-12-04 15:55:46"
"7500","humidity1","Humidity Sensor","17","2020-12-04 15:55:47"
"7501","temp1","Temperature Sensor","39","2020-12-04 15:55:47"
"7502","humidity2","Humidity Sensor","80","2020-12-04 15:55:47"
"7503","temp2","Temperature Sensor","26","2020-12-04 15:55:48"
"7504","humidity1","Humidity Sensor","11","2020-12-04 15:55:48"
"7505","temp1","Temperature Sensor","34","2020-12-04 15:55:48"
"7506","pump","Pump Actuator","1","2020-12-04 15:55:48"
"7507","heater","Heater Actuator","0","2020-12-04 15:55:48"
"7508","ldr","Light Intensity Sensor","327","2020-12-04 15:55:48"
"7509","humidity2","Humidity Sensor","62","2020-12-04 15:55:48"
"7510","temp2","Temperature Sensor","20","2020-12-04 15:55:49"
"7511","humidity1","Humidity Sensor","52","2020-12-04 15:55:49"
"7512","temp1","Temperature Sensor","32","2020-12-04 15:55:49"
"7513","humidity2","Humidity Sensor","56","2020-12-04 15:55:49"
"7514","temp2","Temperature Sensor","23","2020-12-04 15:55:50"
"7515","humidity1","Humidity Sensor","24","2020-12-04 15:55:50"
"7516","temp1","Temperature Sensor","40","2020-12-04 15:55:50"
"7517","humidity2","Humidity Sensor","67","2020-12-04 15:55:50"
"7518","temp2","Temperature Sensor","28","2020-12-04 15:55:51"
"7519","humidity1","Humidity Sensor","42","2020-12-04 15:55:51"
"7520","temp1","Temperature Sensor","38","2020-12-04 15:55:51"
"7521","ldr","Light Intensity Sensor","897","2020-12-04 15:55:51"
"7522","humidity2","Humidity Sensor","79","2020-12-04 15:55:51"
"7523","temp2","Temperature Sensor","23","2020-12-04 15:55:52"
"7524","humidity1","Humidity Sensor","42","2020-12-04 15:55:52"
"7525","temp1","Temperature Sensor","35","2020-12-04 15:55:52"
"7526","humidity2","Humidity Sensor","49","2020-12-04 15:55:52"
"7527","temp2","Temperature Sensor","22","2020-12-04 15:55:53"
"7528","humidity1","Humidity Sensor","28","2020-12-04 15:55:53"
"7529","pump","Pump Actuator","0","2020-12-04 15:55:53"
"7530","heater","Heater Actuator","0","2020-12-04 15:55:53"
"7531","temp1","Temperature Sensor","34","2020-12-04 15:55:53"
"7532","humidity2","Humidity Sensor","75","2020-12-04 15:55:53"
"7533","temp2","Temperature Sensor","29","2020-12-04 15:55:54"
"7534","humidity1","Humidity Sensor","39","2020-12-04 15:55:54"
"7535","temp1","Temperature Sensor","30","2020-12-04 15:55:54"
"7536","ldr","Light Intensity Sensor","120","2020-12-04 15:55:54"
"7537","humidity2","Humidity Sensor","90","2020-12-04 15:55:54"
"7538","temp2","Temperature Sensor","25","2020-12-04 15:55:55"
"7539","humidity1","Humidity Sensor","37","2020-12-04 15:55:55"
"7540","temp1","Temperature Sensor","34","2020-12-04 15:55:55"
"7541","humidity2","Humidity Sensor","70","2020-12-04 15:55:55"
"7542","temp2","Temperature Sensor","22","2020-12-04 15:55:56"
"7543","humidity1","Humidity Sensor","48","2020-12-04 15:55:56"
"7544","temp1","Temperature Sensor","33","2020-12-04 15:55:56"
"7545","humidity2","Humidity Sensor","45","2020-12-04 15:55:56"
"7546","temp2","Temperature Sensor","25","2020-12-04 15:55:57"
"7547","temp1","Temperature Sensor","37","2020-12-04 15:55:57"
"7548","humidity1","Humidity Sensor","17","2020-12-04 15:55:57"
"7549","ldr","Light Intensity Sensor","602","2020-12-04 15:55:57"
"7550","humidity2","Humidity Sensor","52","2020-12-04 15:55:57"
"7551","temp2","Temperature Sensor","25","2020-12-04 15:55:58"
"7552","heater","Heater Actuator","1","2020-12-04 15:55:58"
"7553","pump","Pump Actuator","0","2020-12-04 15:55:58"
"7554","temp1","Temperature Sensor","30","2020-12-04 15:55:58"
"7555","humidity1","Humidity Sensor","34","2020-12-04 15:55:58"
"7556","humidity2","Humidity Sensor","76","2020-12-04 15:55:59"
"7557","temp2","Temperature Sensor","29","2020-12-04 15:55:59"
"7558","temp1","Temperature Sensor","32","2020-12-04 15:55:59"
"7559","humidity1","Humidity Sensor","36","2020-12-04 15:55:59"
"7560","humidity2","Humidity Sensor","89","2020-12-04 15:56:00"
"7561","temp2","Temperature Sensor","23","2020-12-04 15:56:00"
"7562","temp1","Temperature Sensor","31","2020-12-04 15:56:00"
"7563","humidity1","Humidity Sensor","33","2020-12-04 15:56:00"
"7564","ldr","Light Intensity Sensor","251","2020-12-04 15:56:00"
"7565","humidity2","Humidity Sensor","53","2020-12-04 15:56:01"
"7566","temp2","Temperature Sensor","22","2020-12-04 15:56:01"
"7567","temp1","Temperature Sensor","37","2020-12-04 15:56:01"
"7568","humidity1","Humidity Sensor","28","2020-12-04 15:56:01"
"7569","humidity2","Humidity Sensor","40","2020-12-04 15:56:02"
"7570","temp2","Temperature Sensor","26","2020-12-04 15:56:02"
"7571","temp1","Temperature Sensor","31","2020-12-04 15:56:02"
"7572","humidity1","Humidity Sensor","10","2020-12-04 15:56:02"
"7573","humidity2","Humidity Sensor","96","2020-12-04 15:56:03"
"7574","heater","Heater Actuator","0","2020-12-04 15:56:03"
"7575","pump","Pump Actuator","0","2020-12-04 15:56:03"
"7576","temp2","Temperature Sensor","23","2020-12-04 15:56:03"
"7577","temp1","Temperature Sensor","38","2020-12-04 15:56:03"
"7578","humidity1","Humidity Sensor","33","2020-12-04 15:56:03"
"7579","ldr","Light Intensity Sensor","773","2020-12-04 15:56:03"
"7580","humidity2","Humidity Sensor","64","2020-12-04 15:56:04"
"7581","temp2","Temperature Sensor","25","2020-12-04 15:56:04"
"7582","temp1","Temperature Sensor","40","2020-12-04 15:56:04"
"7583","humidity1","Humidity Sensor","29","2020-12-04 15:56:04"
"7584","humidity2","Humidity Sensor","47","2020-12-04 15:56:05"
"7585","temp2","Temperature Sensor","21","2020-12-04 15:56:05"
"7586","temp1","Temperature Sensor","32","2020-12-04 15:56:05"
"7587","humidity1","Humidity Sensor","45","2020-12-04 15:56:05"
"7588","humidity2","Humidity Sensor","74","2020-12-04 15:56:06"
"7589","temp2","Temperature Sensor","30","2020-12-04 15:56:06"
"7590","temp1","Temperature Sensor","32","2020-12-04 15:56:06"
"7591","humidity1","Humidity Sensor","60","2020-12-04 15:56:06"
"7592","ldr","Light Intensity Sensor","339","2020-12-04 15:56:06"
"7593","humidity2","Humidity Sensor","91","2020-12-04 15:56:07"
"7594","temp2","Temperature Sensor","21","2020-12-04 15:56:07"
"7595","temp1","Temperature Sensor","39","2020-12-04 15:56:07"
"7596","humidity1","Humidity Sensor","9","2020-12-04 15:56:07"
"7597","humidity2","Humidity Sensor","74","2020-12-04 15:56:08"
"7598","heater","Heater Actuator","0","2020-12-04 15:56:08"
"7599","pump","Pump Actuator","1","2020-12-04 15:56:08"
"7600","temp2","Temperature Sensor","24","2020-12-04 15:56:08"
"7601","temp1","Temperature Sensor","39","2020-12-04 15:56:08"
"7602","humidity1","Humidity Sensor","56","2020-12-04 15:56:08"
"7603","humidity2","Humidity Sensor","52","2020-12-04 15:56:09"
"7604","temp2","Temperature Sensor","28","2020-12-04 15:56:09"
"7605","temp1","Temperature Sensor","32","2020-12-04 15:56:09"
"7606","humidity1","Humidity Sensor","28","2020-12-04 15:56:09"
"7607","ldr","Light Intensity Sensor","189","2020-12-04 15:56:09"
"7608","humidity2","Humidity Sensor","67","2020-12-04 15:56:10"
"7609","temp2","Temperature Sensor","22","2020-12-04 15:56:10"
"7610","temp1","Temperature Sensor","38","2020-12-04 15:56:10"
"7611","humidity1","Humidity Sensor","9","2020-12-04 15:56:10"
"7612","humidity2","Humidity Sensor","43","2020-12-04 15:56:11"
"7613","temp2","Temperature Sensor","29","2020-12-04 15:56:11"
"7614","temp1","Temperature Sensor","32","2020-12-04 15:56:11"
"7615","humidity1","Humidity Sensor","52","2020-12-04 15:56:11"
"7616","humidity2","Humidity Sensor","91","2020-12-04 15:56:12"
"7617","temp2","Temperature Sensor","26","2020-12-04 15:56:12"
"7618","temp1","Temperature Sensor","35","2020-12-04 15:56:12"
"7619","humidity1","Humidity Sensor","50","2020-12-04 15:56:12"
"7620","ldr","Light Intensity Sensor","999","2020-12-04 15:56:12"
"7621","humidity2","Humidity Sensor","46","2020-12-04 15:56:13"
"7622","pump","Pump Actuator","1","2020-12-04 15:56:13"
"7623","heater","Heater Actuator","1","2020-12-04 15:56:13"
"7624","temp2","Temperature Sensor","28","2020-12-04 15:56:13"
"7625","temp1","Temperature Sensor","39","2020-12-04 15:56:13"
"7626","humidity1","Humidity Sensor","10","2020-12-04 15:56:13"
"7627","humidity2","Humidity Sensor","100","2020-12-04 15:56:14"
"7628","temp2","Temperature Sensor","26","2020-12-04 15:56:14"
"7629","temp1","Temperature Sensor","34","2020-12-04 15:56:14"
"7630","humidity1","Humidity Sensor","33","2020-12-04 15:56:14"
"7631","humidity2","Humidity Sensor","41","2020-12-04 15:56:15"
"7632","temp2","Temperature Sensor","29","2020-12-04 15:56:15"
"7633","temp1","Temperature Sensor","31","2020-12-04 15:56:15"
"7634","ldr","Light Intensity Sensor","254","2020-12-04 15:56:15"
"7635","humidity1","Humidity Sensor","22","2020-12-04 15:56:15"
"7636","humidity2","Humidity Sensor","62","2020-12-04 15:56:16"
"7637","temp2","Temperature Sensor","29","2020-12-04 15:56:16"
"7638","temp1","Temperature Sensor","37","2020-12-04 15:56:16"
"7639","humidity1","Humidity Sensor","6","2020-12-04 15:56:16"
"7640","humidity2","Humidity Sensor","52","2020-12-04 15:56:17"
"7641","temp2","Temperature Sensor","22","2020-12-04 15:56:17"
"7642","temp1","Temperature Sensor","36","2020-12-04 15:56:17"
"7643","humidity1","Humidity Sensor","9","2020-12-04 15:56:17"
"7644","pump","Pump Actuator","0","2020-12-04 15:56:18"
"7645","heater","Heater Actuator","1","2020-12-04 15:56:18"
"7646","humidity2","Humidity Sensor","89","2020-12-04 15:56:18"
"7647","temp2","Temperature Sensor","28","2020-12-04 15:56:18"
"7648","ldr","Light Intensity Sensor","958","2020-12-04 15:56:18"
"7649","temp1","Temperature Sensor","39","2020-12-04 15:56:18"
"7650","humidity1","Humidity Sensor","12","2020-12-04 15:56:19"
"7651","humidity2","Humidity Sensor","91","2020-12-04 15:56:19"
"7652","temp2","Temperature Sensor","21","2020-12-04 15:56:19"
"7653","temp1","Temperature Sensor","31","2020-12-04 15:56:20"
"7654","humidity1","Humidity Sensor","18","2020-12-04 15:56:20"
"7655","humidity2","Humidity Sensor","59","2020-12-04 15:56:20"
"7656","temp2","Temperature Sensor","26","2020-12-04 15:56:20"
"7657","temp1","Temperature Sensor","31","2020-12-04 15:56:21"
"7658","humidity1","Humidity Sensor","24","2020-12-04 15:56:21"
"7659","humidity2","Humidity Sensor","45","2020-12-04 15:56:21"
"7660","temp2","Temperature Sensor","25","2020-12-04 15:56:21"
"7661","ldr","Light Intensity Sensor","122","2020-12-04 15:56:22"
"7662","temp1","Temperature Sensor","39","2020-12-04 15:56:22"
"7663","humidity1","Humidity Sensor","60","2020-12-04 15:56:22"
"7664","humidity2","Humidity Sensor","63","2020-12-04 15:56:22"
"7665","temp2","Temperature Sensor","29","2020-12-04 15:56:22"
"7666","temp1","Temperature Sensor","35","2020-12-04 15:56:23"
"7667","humidity1","Humidity Sensor","30","2020-12-04 15:56:23"
"7668","pump","Pump Actuator","1","2020-12-04 15:56:23"
"7669","heater","Heater Actuator","1","2020-12-04 15:56:23"
"7670","humidity2","Humidity Sensor","53","2020-12-04 15:56:23"
"7671","temp2","Temperature Sensor","20","2020-12-04 15:56:24"
"7672","temp1","Temperature Sensor","32","2020-12-04 15:56:24"
"7673","humidity1","Humidity Sensor","47","2020-12-04 15:56:24"
"7674","humidity2","Humidity Sensor","100","2020-12-04 15:56:24"
"7675","ldr","Light Intensity Sensor","65","2020-12-04 15:56:25"
"7676","temp2","Temperature Sensor","30","2020-12-04 15:56:25"
"7677","temp1","Temperature Sensor","35","2020-12-04 15:56:25"
"7678","humidity1","Humidity Sensor","41","2020-12-04 15:56:25"
"7679","humidity2","Humidity Sensor","70","2020-12-04 15:56:25"
"7680","temp2","Temperature Sensor","22","2020-12-04 15:56:26"
"7681","temp1","Temperature Sensor","34","2020-12-04 15:56:26"
"7682","humidity1","Humidity Sensor","14","2020-12-04 15:56:26"
"7683","humidity2","Humidity Sensor","65","2020-12-04 15:56:26"
"7684","temp2","Temperature Sensor","20","2020-12-04 15:56:27"
"7685","temp1","Temperature Sensor","40","2020-12-04 15:56:27"
"7686","humidity1","Humidity Sensor","46","2020-12-04 15:56:27"
"7687","humidity2","Humidity Sensor","95","2020-12-04 15:56:27"
"7688","ldr","Light Intensity Sensor","944","2020-12-04 15:56:28"
"7689","temp2","Temperature Sensor","21","2020-12-04 15:56:28"
"7690","temp1","Temperature Sensor","35","2020-12-04 15:56:28"
"7691","humidity1","Humidity Sensor","54","2020-12-04 15:56:28"
"7692","pump","Pump Actuator","0","2020-12-04 15:56:28"
"7693","heater","Heater Actuator","1","2020-12-04 15:56:28"
"7694","humidity2","Humidity Sensor","62","2020-12-04 15:56:28"
"7695","temp2","Temperature Sensor","20","2020-12-04 15:56:29"
"7696","temp1","Temperature Sensor","34","2020-12-04 15:56:29"
"7697","humidity1","Humidity Sensor","19","2020-12-04 15:56:29"
"7698","humidity2","Humidity Sensor","44","2020-12-04 15:56:29"
"7699","temp2","Temperature Sensor","26","2020-12-04 15:56:30"
"7700","temp1","Temperature Sensor","38","2020-12-04 15:56:30"
"7701","humidity1","Humidity Sensor","27","2020-12-04 15:56:30"
"7702","humidity2","Humidity Sensor","49","2020-12-04 15:56:30"
"7703","ldr","Light Intensity Sensor","927","2020-12-04 15:56:31"
"7704","temp2","Temperature Sensor","22","2020-12-04 15:56:31"
"7705","temp1","Temperature Sensor","30","2020-12-04 15:56:31"
"7706","humidity1","Humidity Sensor","14","2020-12-04 15:56:31"
"7707","humidity2","Humidity Sensor","56","2020-12-04 15:56:31"
"7708","temp2","Temperature Sensor","24","2020-12-04 15:56:32"
"7709","temp1","Temperature Sensor","40","2020-12-04 15:56:32"
"7710","humidity1","Humidity Sensor","32","2020-12-04 15:56:32"
"7711","humidity2","Humidity Sensor","73","2020-12-04 15:56:32"
"7712","temp2","Temperature Sensor","28","2020-12-04 15:56:33"
"7713","temp1","Temperature Sensor","40","2020-12-04 15:56:33"
"7714","humidity1","Humidity Sensor","38","2020-12-04 15:56:33"
"7715","heater","Heater Actuator","1","2020-12-04 15:56:33"
"7716","pump","Pump Actuator","1","2020-12-04 15:56:33"
"7717","humidity2","Humidity Sensor","75","2020-12-04 15:56:33"
"7718","ldr","Light Intensity Sensor","638","2020-12-04 15:56:34"
"7719","temp2","Temperature Sensor","25","2020-12-04 15:56:34"
"7720","temp1","Temperature Sensor","34","2020-12-04 15:56:34"
"7721","humidity1","Humidity Sensor","43","2020-12-04 15:56:34"
"7722","humidity2","Humidity Sensor","57","2020-12-04 15:56:34"
"7723","temp2","Temperature Sensor","25","2020-12-04 15:56:35"
"7724","humidity1","Humidity Sensor","10","2020-12-04 15:56:35"
"7725","temp1","Temperature Sensor","38","2020-12-04 15:56:35"
"7726","humidity2","Humidity Sensor","41","2020-12-04 15:56:36"
"7727","temp2","Temperature Sensor","26","2020-12-04 15:56:36"
"7728","temp1","Temperature Sensor","31","2020-12-04 15:56:36"
"7729","humidity1","Humidity Sensor","33","2020-12-04 15:56:36"
"7730","humidity2","Humidity Sensor","43","2020-12-04 15:56:37"
"7731","ldr","Light Intensity Sensor","21","2020-12-04 15:56:37"
"7732","temp2","Temperature Sensor","20","2020-12-04 15:56:37"
"7733","humidity1","Humidity Sensor","11","2020-12-04 15:56:37"
"7734","temp1","Temperature Sensor","40","2020-12-04 15:56:37"
"7735","humidity2","Humidity Sensor","75","2020-12-04 15:56:38"
"7736","temp2","Temperature Sensor","25","2020-12-04 15:56:38"
"7737","humidity1","Humidity Sensor","14","2020-12-04 15:56:38"
"7738","temp1","Temperature Sensor","38","2020-12-04 15:56:38"
"7739","heater","Heater Actuator","0","2020-12-04 15:56:38"
"7740","pump","Pump Actuator","0","2020-12-04 15:56:38"
"7741","humidity2","Humidity Sensor","69","2020-12-04 15:56:39"
"7742","temp2","Temperature Sensor","28","2020-12-04 15:56:39"
"7743","humidity1","Humidity Sensor","57","2020-12-04 15:56:39"
"7744","temp1","Temperature Sensor","36","2020-12-04 15:56:39"
"7745","humidity2","Humidity Sensor","82","2020-12-04 15:56:40"
"7746","ldr","Light Intensity Sensor","613","2020-12-04 15:56:40"
"7747","temp2","Temperature Sensor","27","2020-12-04 15:56:40"
"7748","humidity1","Humidity Sensor","27","2020-12-04 15:56:40"
"7749","temp1","Temperature Sensor","30","2020-12-04 15:56:40"
"7750","humidity2","Humidity Sensor","63","2020-12-04 15:56:41"
"7751","temp2","Temperature Sensor","22","2020-12-04 15:56:41"
"7752","humidity1","Humidity Sensor","23","2020-12-04 15:56:41"
"7753","temp1","Temperature Sensor","40","2020-12-04 15:56:41"
"7754","humidity2","Humidity Sensor","46","2020-12-04 15:56:42"
"7755","temp2","Temperature Sensor","27","2020-12-04 15:56:42"
"7756","humidity1","Humidity Sensor","5","2020-12-04 15:56:42"
"7757","temp1","Temperature Sensor","39","2020-12-04 15:56:42"
"7758","ldr","Light Intensity Sensor","750","2020-12-04 15:56:43"
"7759","humidity2","Humidity Sensor","79","2020-12-04 15:56:43"
"7760","heater","Heater Actuator","1","2020-12-04 15:56:43"
"7761","temp2","Temperature Sensor","25","2020-12-04 15:56:43"
